"Name","Module","GraphCmdName","GraphModuleName","AadParamName","GraphParamName","GraphScopesApplication","GraphScopesDelegate","ApiUri"
"New-AzureADMSUser","AzureADPreview","",,"UserPrincipalName","","","",
"New-AzureADMSUser","AzureADPreview","",,"CustomSecurityAttributes","","","",
"New-AzureADMSUser","AzureADPreview","",,"DisplayName","","","",
"New-AzureADObjectSetting","AzureADPreview","",,"DirectorySetting","","","",
"New-AzureADObjectSetting","AzureADPreview","",,"TargetObjectId","","","",
"New-AzureADObjectSetting","AzureADPreview","",,"TargetType","","","",
"New-AzureADPolicy","AzureADPreview","",,"Definition","","","",
"New-AzureADPolicy","AzureADPreview","",,"KeyCredentials","","","",
"New-AzureADPolicy","AzureADPreview","",,"Type","","","",
"New-AzureADPolicy","AzureADPreview","",,"AlternativeIdentifier","","","",
"New-AzureADPolicy","AzureADPreview","",,"IsOrganizationDefault","","","",
"New-AzureADPolicy","AzureADPreview","",,"DisplayName","","","",
"New-AzureADPrivilegedRoleAssignment","AzureADPreview","",,"RoleId","","","",
"New-AzureADPrivilegedRoleAssignment","AzureADPreview","",,"Id","","","",
"New-AzureADPrivilegedRoleAssignment","AzureADPreview","",,"IsElevated","","","",
"New-AzureADPrivilegedRoleAssignment","AzureADPreview","",,"ResultMessage","","","",
"New-AzureADPrivilegedRoleAssignment","AzureADPreview","",,"ExpirationDateTime","","","",
"New-AzureADPrivilegedRoleAssignment","AzureADPreview","",,"UserId","","","",
"New-AzureADServiceAppRoleAssignment","AzureADPreview","New-MgServicePrincipalAppRoleAssignment","Microsoft.Graph.Applications","PrincipalId","PrincipalId","AppRoleAssignment.ReadWrite.All Directory.ReadWrite.All","AppRoleAssignment.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServiceAppRoleAssignment","AzureADPreview","New-MgServicePrincipalAppRoleAssignment","Microsoft.Graph.Applications","Id","Id","AppRoleAssignment.ReadWrite.All Directory.ReadWrite.All","AppRoleAssignment.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServiceAppRoleAssignment","AzureADPreview","New-MgServicePrincipalAppRoleAssignment","Microsoft.Graph.Applications","ObjectId","","AppRoleAssignment.ReadWrite.All Directory.ReadWrite.All","AppRoleAssignment.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServiceAppRoleAssignment","AzureADPreview","New-MgServicePrincipalAppRoleAssignment","Microsoft.Graph.Applications","ResourceId","ResourceId","AppRoleAssignment.ReadWrite.All Directory.ReadWrite.All","AppRoleAssignment.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","DisplayName","DisplayName","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","AppId","AppId","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","AlternativeNames","AlternativeNames","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","ErrorUrl","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","ServicePrincipalType","ServicePrincipalType","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","Homepage","Homepage","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","AppRoleAssignmentRequired","AppRoleAssignmentRequired","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","LogoutUrl","LogoutUrl","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","KeyCredentials","KeyCredentials","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","PasswordCredentials","PasswordCredentials","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","SamlMetadataUrl","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","Tags","Tags","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","ServicePrincipalNames","ServicePrincipalNames","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","ReplyUrls","ReplyUrls","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","PublisherName","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipal","AzureADPreview","New-MgServicePrincipal","Microsoft.Graph.Applications","AccountEnabled","AccountEnabled","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipalKeyCredential","AzureADPreview","New-MgPolicyPermissionGrantPolicy Add-MgServicePrincipalKey","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Applications","StartDate","","Application.ReadWrite.All Directory.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServicePrincipalKeyCredential","AzureADPreview","New-MgPolicyPermissionGrantPolicy Add-MgServicePrincipalKey","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Applications","Value","","Application.ReadWrite.All Directory.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServicePrincipalKeyCredential","AzureADPreview","New-MgPolicyPermissionGrantPolicy Add-MgServicePrincipalKey","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Applications","Type","","Application.ReadWrite.All Directory.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServicePrincipalKeyCredential","AzureADPreview","New-MgPolicyPermissionGrantPolicy Add-MgServicePrincipalKey","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Applications","EndDate","","Application.ReadWrite.All Directory.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServicePrincipalKeyCredential","AzureADPreview","New-MgPolicyPermissionGrantPolicy Add-MgServicePrincipalKey","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Applications","ObjectId","","Application.ReadWrite.All Directory.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServicePrincipalKeyCredential","AzureADPreview","New-MgPolicyPermissionGrantPolicy Add-MgServicePrincipalKey","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Applications","CustomKeyIdentifier","","Application.ReadWrite.All Directory.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServicePrincipalKeyCredential","AzureADPreview","New-MgPolicyPermissionGrantPolicy Add-MgServicePrincipalKey","Microsoft.Graph.Identity.SignIns Microsoft.Graph.Applications","Usage","","Application.ReadWrite.All Directory.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All",
"New-AzureADServicePrincipalPasswordCredential","AzureADPreview","Add-MgServicePrincipalPassword","Microsoft.Graph.Applications","CustomKeyIdentifier","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipalPasswordCredential","AzureADPreview","Add-MgServicePrincipalPassword","Microsoft.Graph.Applications","StartDate","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipalPasswordCredential","AzureADPreview","Add-MgServicePrincipalPassword","Microsoft.Graph.Applications","EndDate","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipalPasswordCredential","AzureADPreview","Add-MgServicePrincipalPassword","Microsoft.Graph.Applications","ObjectId","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADServicePrincipalPasswordCredential","AzureADPreview","Add-MgServicePrincipalPassword","Microsoft.Graph.Applications","Value","","Application.ReadWrite.All","Application.ReadWrite.All Directory.AccessAsUser.All",
"New-AzureADTrustedCertificateAuthority","AzureADPreview","",,"CertificateAuthorityInformation","","","",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","PostalCode","PostalCode","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","CompanyName","CompanyName","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","MailNickName","MailNickname","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","UserStateChangedOn","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","DisplayName","DisplayName","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","PreferredLanguage","PreferredLanguage","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","FacsimileTelephoneNumber","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","PasswordPolicies","PasswordPolicies","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","Mobile","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","ConsentProvidedForMinor","ConsentProvidedForMinor","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","StreetAddress","StreetAddress","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","Country","Country","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","SignInNames","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","ShowInAddressList","ShowInAddressList","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","UsageLocation","UsageLocation","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","ExtensionProperty","","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
"New-AzureADUser","AzureADPreview","New-MgUser","Microsoft.Graph.Users","AgeGroup","AgeGroup","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.ReadWrite.All User.ReadWrite.All","DeviceManagementApps.ReadWrite.All DeviceManagementManagedDevices.ReadWrite.All DeviceManagementServiceConfig.ReadWrite.All Directory.AccessAsUser.All Directory.ReadWrite.All User.ReadWrite.All",
